model,condition,row_type,goal_achieved_strict_all_k,recall_kept_all_k,violation_lower_all_k,avg_violation_lower,method,candidate_top_n,alpha,gamma,beta,avg_recall_minus_violation,avg_violation,baseline_avg_violation,recall@3,recall@5,recall@7,recall@9,baseline_recall@3,baseline_recall@5,baseline_recall@7,baseline_recall@9,recall_kept@3,recall_kept@5,recall_kept@7,recall_kept@9,violation_rate@3,violation_rate@5,violation_rate@7,violation_rate@9,baseline_violation_rate@3,baseline_violation_rate@5,baseline_violation_rate@7,baseline_violation_rate@9,violation_lower@3,violation_lower@5,violation_lower@7,violation_lower@9,source_csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.5_b0.2,20,0.5,0.5,0.2,0.7725,0.151000,0.742500,0.899,0.923,0.932,0.94,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.119,0.142,0.164,0.179,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.5_b0.3,20,0.5,0.5,0.3,0.76525,0.102250,0.742500,0.812,0.859,0.891,0.908,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.083,0.097,0.109,0.12,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.5_b0.5,20,0.5,0.5,0.5,0.41725,0.041750,0.742500,0.361,0.436,0.495,0.544,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.031,0.039,0.047,0.05,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.5_b0.75,20,0.5,0.5,0.75,0.23149999999999998,0.022500,0.742500,0.208,0.245,0.269,0.294,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.018,0.022,0.025,0.025,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.5_b1,20,0.5,0.5,1.0,0.16399999999999998,0.018750,0.742500,0.145,0.172,0.196,0.218,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.013,0.018,0.021,0.023,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b0.1,20,0.75,0.75,0.1,0.70675,0.230250,0.742500,0.923,0.935,0.944,0.946,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.177,0.218,0.252,0.274,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b0.2,20,0.75,0.75,0.2,0.7490000000000001,0.184500,0.742500,0.916,0.934,0.94,0.944,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.148,0.177,0.198,0.215,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b0.3,20,0.75,0.75,0.3,0.7725,0.151000,0.742500,0.899,0.923,0.932,0.94,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.119,0.142,0.164,0.179,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b0.5,20,0.75,0.75,0.5,0.7302500000000001,0.092250,0.742500,0.755,0.812,0.848,0.875,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.076,0.088,0.096,0.109,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b0.75,20,0.75,0.75,0.75,0.41725,0.041750,0.742500,0.361,0.436,0.495,0.544,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.031,0.039,0.047,0.05,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g0.75_b1,20,0.75,0.75,1.0,0.26425,0.025000,0.742500,0.241,0.279,0.304,0.333,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.02,0.023,0.025,0.032,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b0.1,20,1.0,1.0,0.1,0.6955,0.242000,0.742500,0.924,0.935,0.944,0.947,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.183,0.232,0.259,0.294,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b0.2,20,1.0,1.0,0.2,0.7325,0.202750,0.742500,0.919,0.935,0.941,0.946,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.163,0.189,0.218,0.241,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b0.3,20,1.0,1.0,0.3,0.7549999999999999,0.176750,0.742500,0.913,0.932,0.938,0.944,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.14,0.169,0.19,0.208,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b0.5,20,1.0,1.0,0.5,0.78075,0.125250,0.742500,0.873,0.903,0.916,0.932,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.1,0.119,0.134,0.148,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b0.75,20,1.0,1.0,0.75,0.68,0.078500,0.742500,0.692,0.744,0.783,0.815,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.063,0.076,0.081,0.094,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1_b1,20,1.0,1.0,1.0,0.41725,0.041750,0.742500,0.361,0.436,0.495,0.544,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.031,0.039,0.047,0.05,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1.5_b0.1,20,1.5,1.5,0.1,0.6775,0.260000,0.742500,0.924,0.935,0.943,0.948,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.193,0.247,0.285,0.315,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1.5_b0.2,20,1.5,1.5,0.2,0.70675,0.230250,0.742500,0.923,0.935,0.944,0.946,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.177,0.218,0.252,0.274,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1.5_b0.3,20,1.5,1.5,0.3,0.7325,0.202750,0.742500,0.919,0.935,0.941,0.946,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.163,0.189,0.218,0.241,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1.5_b0.5,20,1.5,1.5,0.5,0.7622500000000001,0.166750,0.742500,0.91,0.928,0.935,0.943,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.129,0.161,0.179,0.198,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1.5_b0.75,20,1.5,1.5,0.75,0.78075,0.125250,0.742500,0.873,0.903,0.916,0.932,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.1,0.119,0.134,0.148,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g1.5_b1,20,1.5,1.5,1.0,0.7302500000000001,0.092250,0.742500,0.755,0.812,0.848,0.875,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.076,0.088,0.096,0.109,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g2_b0.1,20,2.0,2.0,0.1,0.6687500000000001,0.269250,0.742500,0.925,0.936,0.943,0.948,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.199,0.255,0.296,0.327,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g2_b0.2,20,2.0,2.0,0.2,0.6955,0.242000,0.742500,0.924,0.935,0.944,0.947,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.183,0.232,0.259,0.294,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g2_b0.3,20,2.0,2.0,0.3,0.7125,0.223750,0.742500,0.922,0.935,0.942,0.946,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.174,0.21,0.244,0.267,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g2_b0.5,20,2.0,2.0,0.5,0.74575,0.187750,0.742500,0.916,0.934,0.94,0.944,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.151,0.18,0.201,0.219,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g2_b0.75,20,2.0,2.0,0.75,0.768,0.158000,0.742500,0.903,0.925,0.935,0.941,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.123,0.152,0.172,0.185,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_c20_g2_b1,20,2.0,2.0,1.0,0.78075,0.125250,0.742500,0.873,0.903,0.916,0.932,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.1,0.119,0.134,0.148,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b0.1,all,0.25,0.25,0.1,0.7940000000000002,0.122000,0.742500,0.899,0.916,0.923,0.926,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.099,0.121,0.131,0.137,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b0.2,all,0.25,0.25,0.2,0.6259999999999999,0.037250,0.742500,0.623,0.657,0.68,0.693,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.03,0.038,0.04,0.041,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b0.3,all,0.25,0.25,0.3,0.11549999999999999,0.007000,0.742500,0.11,0.122,0.128,0.13,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.006,0.007,0.007,0.008,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b0.5,all,0.25,0.25,0.5,0.0155,0.004000,0.742500,0.015,0.018,0.021,0.024,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.004,0.004,0.004,0.004,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b0.75,all,0.25,0.25,0.75,0.0,0.002000,0.742500,0.002,0.002,0.002,0.002,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.002,0.002,0.002,0.002,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.25_b1,all,0.25,0.25,1.0,0.001,0.000750,0.742500,0.001,0.002,0.002,0.002,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.0,0.001,0.001,0.001,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b0.1,all,0.5,0.5,0.1,0.7454999999999999,0.184250,0.742500,0.915,0.929,0.937,0.938,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.153,0.178,0.195,0.211,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b0.2,all,0.5,0.5,0.2,0.7940000000000002,0.122000,0.742500,0.899,0.916,0.923,0.926,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.099,0.121,0.131,0.137,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b0.3,all,0.5,0.5,0.3,0.7925000000000001,0.079000,0.742500,0.848,0.869,0.879,0.89,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.07,0.075,0.082,0.089,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b0.5,all,0.5,0.5,0.5,0.21175,0.011250,0.742500,0.206,0.22,0.23,0.236,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.011,0.011,0.011,0.012,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b0.75,all,0.5,0.5,0.75,0.05775,0.005000,0.742500,0.056,0.062,0.064,0.069,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.005,0.005,0.005,0.005,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.5_b1,all,0.5,0.5,1.0,0.0155,0.004000,0.742500,0.015,0.018,0.021,0.024,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.004,0.004,0.004,0.004,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b0.1,all,0.75,0.75,0.1,0.7242500000000001,0.208000,0.742500,0.92,0.932,0.938,0.939,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.167,0.2,0.226,0.239,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b0.2,all,0.75,0.75,0.2,0.7657499999999999,0.162250,0.742500,0.912,0.927,0.935,0.938,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.139,0.158,0.171,0.181,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b0.3,all,0.75,0.75,0.3,0.7940000000000002,0.122000,0.742500,0.899,0.916,0.923,0.926,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.099,0.121,0.131,0.137,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b0.5,all,0.75,0.75,0.5,0.77075,0.068000,0.742500,0.812,0.837,0.846,0.86,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.06,0.067,0.07,0.075,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b0.75,all,0.75,0.75,0.75,0.21175,0.011250,0.742500,0.206,0.22,0.23,0.236,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.011,0.011,0.011,0.012,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g0.75_b1,all,0.75,0.75,1.0,0.08249999999999999,0.005000,0.742500,0.079,0.085,0.091,0.095,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.005,0.005,0.005,0.005,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1_b0.1,all,1.0,1.0,0.1,0.7110000000000001,0.222750,0.742500,0.921,0.933,0.94,0.941,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.174,0.218,0.243,0.256,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,config,False,False,True,True,score_target_minus_trap_call_g1_b0.2,all,1.0,1.0,0.2,0.7454999999999999,0.184250,0.742500,0.915,0.929,0.937,0.938,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.153,0.178,0.195,0.211,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_target_minus_trap_top3579/score_anti_rrf_results.csv
