model,condition,row_type,goal_achieved_strict_all_k,recall_kept_all_k,violation_lower_all_k,avg_violation_lower,method,candidate_top_n,alpha,gamma,beta,avg_recall_minus_violation,avg_violation,baseline_avg_violation,recall@3,recall@5,recall@7,recall@9,baseline_recall@3,baseline_recall@5,baseline_recall@7,baseline_recall@9,recall_kept@3,recall_kept@5,recall_kept@7,recall_kept@9,violation_rate@3,violation_rate@5,violation_rate@7,violation_rate@9,baseline_violation_rate@3,baseline_violation_rate@5,baseline_violation_rate@7,baseline_violation_rate@9,violation_lower@3,violation_lower@5,violation_lower@7,violation_lower@9,source_csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0.75_b0.3,20,0.75,,0.3,0.33399999999999996,0.607750,0.742500,0.925,0.939,0.949,0.954,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.542,0.605,0.631,0.653,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0.75_b0.5,20,0.75,,0.5,0.43000000000000005,0.496750,0.742500,0.906,0.926,0.935,0.94,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.441,0.488,0.517,0.541,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0.75_b0.75,20,0.75,,0.75,0.51475,0.254500,0.742500,0.611,0.747,0.839,0.88,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.148,0.22,0.299,0.351,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a0.75_b1,20,0.75,,1.0,0.2475,0.071250,0.742500,0.273,0.308,0.334,0.36,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.05,0.064,0.077,0.094,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1_b0.1,20,1.0,,0.1,0.23475,0.710250,0.742500,0.929,0.941,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,False,True,True,0.639,0.7,0.741,0.761,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1_b0.2,20,1.0,,0.2,0.26825,0.677000,0.742500,0.928,0.943,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.614,0.672,0.701,0.721,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1_b0.3,20,1.0,,0.3,0.29825,0.645750,0.742500,0.928,0.942,0.951,0.955,0.931000,0.942000,0.953000,0.957000,False,True,False,False,0.582,0.639,0.673,0.689,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1_b0.5,20,1.0,,0.5,0.37249999999999994,0.566250,0.742500,0.921,0.938,0.946,0.95,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.501,0.559,0.593,0.612,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1_b0.75,20,1.0,,0.75,0.46125000000000005,0.455250,0.742500,0.895,0.912,0.924,0.935,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.398,0.442,0.478,0.503,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1_b1,20,1.0,,1.0,0.51475,0.254500,0.742500,0.611,0.747,0.839,0.88,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.148,0.22,0.299,0.351,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1.5_b0.1,20,1.5,,0.1,0.22199999999999998,0.723500,0.742500,0.931,0.941,0.953,0.957,0.931000,0.942000,0.953000,0.957000,True,False,True,True,0.648,0.717,0.757,0.772,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1.5_b0.2,20,1.5,,0.2,0.2485,0.696750,0.742500,0.928,0.943,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.627,0.689,0.722,0.749,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1.5_b0.3,20,1.5,,0.3,0.26825,0.677000,0.742500,0.928,0.943,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.614,0.672,0.701,0.721,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1.5_b0.5,20,1.5,,0.5,0.3085,0.635000,0.742500,0.929,0.941,0.95,0.954,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.569,0.63,0.66,0.681,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1.5_b0.75,20,1.5,,0.75,0.37249999999999994,0.566250,0.742500,0.921,0.938,0.946,0.95,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.501,0.559,0.593,0.612,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a1.5_b1,20,1.5,,1.0,0.43000000000000005,0.496750,0.742500,0.906,0.926,0.935,0.94,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.441,0.488,0.517,0.541,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a2_b0.1,20,2.0,,0.1,0.21774999999999997,0.727750,0.742500,0.931,0.941,0.953,0.957,0.931000,0.942000,0.953000,0.957000,True,False,True,True,0.653,0.722,0.761,0.775,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a2_b0.2,20,2.0,,0.2,0.23475,0.710250,0.742500,0.929,0.941,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,False,True,True,0.639,0.7,0.741,0.761,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a2_b0.3,20,2.0,,0.3,0.25349999999999995,0.691500,0.742500,0.928,0.943,0.953,0.956,0.931000,0.942000,0.953000,0.957000,False,True,True,False,0.624,0.684,0.718,0.74,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a2_b0.5,20,2.0,,0.5,0.283,0.662000,0.742500,0.928,0.943,0.952,0.957,0.931000,0.942000,0.953000,0.957000,False,True,False,True,0.598,0.66,0.687,0.703,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a2_b0.75,20,2.0,,0.75,0.32475,0.618000,0.742500,0.927,0.94,0.95,0.954,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.546,0.617,0.645,0.664,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_c20_a2_b1,20,2.0,,1.0,0.37249999999999994,0.566250,0.742500,0.921,0.938,0.946,0.95,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.501,0.559,0.593,0.612,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0_b0.1,all,0.0,,0.1,0.0,0.000000,0.742500,0.0,0.0,0.0,0.0,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.0,0.0,0.0,0.0,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0_b0.2,all,0.0,,0.2,0.0,0.000000,0.742500,0.0,0.0,0.0,0.0,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.0,0.0,0.0,0.0,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0_b0.3,all,0.0,,0.3,0.0,0.000000,0.742500,0.0,0.0,0.0,0.0,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.0,0.0,0.0,0.0,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0_b0.5,all,0.0,,0.5,0.0,0.000000,0.742500,0.0,0.0,0.0,0.0,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.0,0.0,0.0,0.0,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0_b0.75,all,0.0,,0.75,0.0,0.000000,0.742500,0.0,0.0,0.0,0.0,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.0,0.0,0.0,0.0,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0_b1,all,0.0,,1.0,0.0,0.000000,0.742500,0.0,0.0,0.0,0.0,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.0,0.0,0.0,0.0,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.25_b0.1,all,0.25,,0.1,0.38949999999999996,0.547000,0.742500,0.917,0.938,0.943,0.948,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.484,0.54,0.57,0.594,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.25_b0.2,all,0.25,,0.2,0.55925,0.201250,0.742500,0.729,0.759,0.771,0.783,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.171,0.198,0.213,0.223,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.25_b0.3,all,0.25,,0.3,0.11025,0.013750,0.742500,0.116,0.122,0.128,0.13,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.012,0.013,0.014,0.016,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.25_b0.5,all,0.25,,0.5,0.017,0.004000,0.742500,0.02,0.02,0.021,0.023,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.004,0.004,0.004,0.004,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.25_b0.75,all,0.25,,0.75,-0.00075,0.002000,0.742500,0.001,0.001,0.001,0.002,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.002,0.002,0.002,0.002,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.25_b1,all,0.25,,1.0,-0.00075,0.001750,0.742500,0.001,0.001,0.001,0.001,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.001,0.002,0.002,0.002,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.5_b0.1,all,0.5,,0.1,0.2865,0.657500,0.742500,0.929,0.942,0.95,0.955,0.931000,0.942000,0.953000,0.957000,False,True,False,False,0.593,0.653,0.682,0.702,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.5_b0.2,all,0.5,,0.2,0.38949999999999996,0.547000,0.742500,0.917,0.938,0.943,0.948,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.484,0.54,0.57,0.594,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.5_b0.3,all,0.5,,0.3,0.5010000000000001,0.411250,0.742500,0.891,0.912,0.919,0.927,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.359,0.407,0.434,0.445,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.5_b0.5,all,0.5,,0.5,0.20049999999999998,0.034000,0.742500,0.219,0.234,0.24,0.245,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.03,0.034,0.036,0.036,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.5_b0.75,all,0.5,,0.75,0.0625,0.005750,0.742500,0.066,0.069,0.069,0.069,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.005,0.005,0.006,0.007,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.5_b1,all,0.5,,1.0,0.017,0.004000,0.742500,0.02,0.02,0.021,0.023,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.004,0.004,0.004,0.004,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.75_b0.1,all,0.75,,0.1,0.26249999999999996,0.683000,0.742500,0.929,0.943,0.953,0.957,0.931000,0.942000,0.953000,0.957000,False,True,True,True,0.614,0.677,0.708,0.733,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.75_b0.2,all,0.75,,0.2,0.3172499999999999,0.625750,0.742500,0.927,0.941,0.949,0.955,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.561,0.617,0.654,0.671,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.75_b0.3,all,0.75,,0.3,0.38949999999999996,0.547000,0.742500,0.917,0.938,0.943,0.948,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.484,0.54,0.57,0.594,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.75_b0.5,all,0.75,,0.5,0.5399999999999999,0.348500,0.742500,0.865,0.887,0.897,0.905,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.304,0.346,0.364,0.38,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.75_b0.75,all,0.75,,0.75,0.20049999999999998,0.034000,0.742500,0.219,0.234,0.24,0.245,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.03,0.034,0.036,0.036,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a0.75_b1,all,0.75,,1.0,0.084,0.008250,0.742500,0.085,0.09,0.096,0.098,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.008,0.008,0.008,0.009,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a1_b0.1,all,1.0,,0.1,0.2485,0.696500,0.742500,0.928,0.943,0.953,0.956,0.931000,0.942000,0.953000,0.957000,False,True,True,False,0.624,0.692,0.723,0.747,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a1_b0.2,all,1.0,,0.2,0.2865,0.657500,0.742500,0.929,0.942,0.95,0.955,0.931000,0.942000,0.953000,0.957000,False,True,False,False,0.593,0.653,0.682,0.702,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a1_b0.3,all,1.0,,0.3,0.33349999999999996,0.607250,0.742500,0.923,0.939,0.948,0.953,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.537,0.601,0.637,0.654,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
Qwen/Qwen3-Embedding-0.6B,baseline - q_trap,config,False,False,True,True,score_anti_rrf_no_target_call_a1_b0.5,all,1.0,,0.5,0.4455,0.482750,0.742500,0.908,0.931,0.933,0.941,0.931000,0.942000,0.953000,0.957000,False,False,False,False,0.43,0.482,0.502,0.517,0.669000,0.740000,0.772000,0.789000,True,True,True,True,/Users/canho/Desktop/codes/ai/FLIP/results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v2_recall_preserving_no_target_top3579/score_anti_rrf_results.csv
